1,2,3,4,5,6,7,8,9,10
07/25-18:05:43.274991, 47182, TCP, stream_tcp, 16382, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:38124:4, allow
07/25-18:05:43.302658, 47211, TCP, stream_tcp, 16413, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:15306:22, allow
07/25-18:05:43.483323, 47475, TCP, stream_tcp, 16338, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:15306:22, allow
07/25-18:05:43.572660, 47605, TCP, stream_tcp, 16343, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:15306:22, allow
07/25-18:05:43.787002, 47932, TCP, stream_tcp, 16430, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:15306:22, allow
07/25-18:05:43.848444, 48029, TCP, stream_tcp, 16377, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:15306:22, allow
07/25-18:05:43.848444, 48029, TCP, stream_tcp, 16377, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:38124:4, allow
07/25-18:05:43.873078, 48064, TCP, stream_tcp, 16424, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:15306:22, allow
07/25-18:05:44.535942, 48312, TCP, stream_tcp, 16428, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:15306:22, allow
07/25-18:05:44.640375, 48440, TCP, stream_tcp, 16342, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:15306:22, allow
07/25-18:05:44.866644, 48773, TCP, stream_tcp, 16359, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:15306:22, allow
07/25-18:05:44.934331, 48868, TCP, stream_tcp, 16332, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:15306:22, allow
07/25-18:05:44.934331, 48868, TCP, stream_tcp, 16332, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:38124:4, allow
07/25-18:05:44.956276, 48902, TCP, stream_tcp, 16411, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:15306:22, allow
07/25-18:05:45.121342, 49135, TCP, stream_tcp, 16362, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:15306:22, allow
07/25-18:05:45.217814, 49251, TCP, stream_tcp, 16397, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:15306:22, allow
07/25-18:05:45.916665, 49582, TCP, stream_tcp, 16344, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:15306:22, allow
07/25-18:05:46.003209, 49680, TCP, stream_tcp, 16366, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:15306:22, allow
07/25-18:05:46.003209, 49680, TCP, stream_tcp, 16366, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:38124:4, allow
07/25-18:05:46.035245, 49711, TCP, stream_tcp, 16338, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:15306:22, allow
07/25-18:05:46.222339, 49952, TCP, stream_tcp, 16433, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:15306:22, allow
07/25-18:05:46.335781, 50100, TCP, stream_tcp, 16424, S2C, 23.10.252.26:80, 10.0.0.45:49256, 1:15306:22, allow
07/25-18:06:18.145307, 50445, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:06:18.145338, 50446, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:06:21.150520, 50458, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:06:21.150540, 50459, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:06:24.154059, 50466, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:06:24.154094, 50467, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:06:27.187000, 50468, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:06:27.187031, 50469, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:06:30.183644, 50470, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:06:30.183674, 50471, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:06:33.187366, 50472, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:06:33.187403, 50473, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:07:17.964063, 50484, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:07:17.964095, 50485, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:07:20.968578, 50486, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:07:20.968619, 50487, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:07:23.973280, 50488, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:07:23.973322, 50489, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:07:26.997024, 50490, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:07:26.997056, 50491, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:07:30.001977, 50492, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:07:30.002015, 50493, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:07:33.006431, 50494, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:07:33.006462, 50495, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:13:43.991033, 50496, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:13:43.991065, 50497, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:13:46.994074, 50498, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:13:46.994115, 50499, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:13:49.998011, 50500, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:13:49.998054, 50501, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:13:53.024868, 50502, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:13:53.024900, 50503, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:13:56.030536, 50504, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:13:56.030567, 50505, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:13:59.036020, 50506, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:13:59.036059, 50507, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:14:35.285430, 50542, TCP, stream_tcp, 33, C2S, 10.0.0.45:49367, 192.150.19.174:443, 1:38060:4, allow
07/25-18:14:37.111152, 50582, TCP, stream_tcp, 33, C2S, 10.0.0.45:49371, 192.150.19.174:443, 1:38060:4, allow
07/25-18:14:45.321945, 50588, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:14:45.321976, 50589, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:14:48.318845, 50590, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:14:48.318886, 50591, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:14:51.323405, 50592, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:14:51.323435, 50593, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:14:54.348923, 50594, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:14:54.348955, 50595, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:14:57.352011, 50596, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:14:57.352051, 50597, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:15:00.356060, 50598, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:15:00.356093, 50599, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:20:25.374055, 50600, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:20:25.374090, 50601, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:20:28.380195, 50602, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:20:28.380225, 50603, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:20:31.386196, 50604, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:20:31.386233, 50605, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:20:34.411154, 50606, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:20:34.411190, 50607, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:20:37.414260, 50608, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:20:37.414295, 50609, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:20:40.420000, 50610, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:20:40.420034, 50611, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:21:25.716098, 50612, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:21:25.716130, 50613, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:21:28.719501, 50614, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:21:28.719536, 50615, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:21:31.724034, 50616, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:21:31.724069, 50617, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:21:34.747717, 50618, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:21:34.747751, 50619, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:21:37.752163, 50620, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:21:37.752205, 50621, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:21:40.756324, 50622, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:21:40.756358, 50623, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:27:34.904979, 50624, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:27:34.905015, 50625, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:27:37.908008, 50626, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:27:37.908039, 50627, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:27:40.911572, 50628, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:27:40.911614, 50629, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:27:43.934888, 50630, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:27:43.934923, 50631, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:27:46.940280, 50632, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:27:46.940314, 50633, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:27:49.944550, 50634, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:27:49.944585, 50635, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:28:34.238673, 50636, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:28:34.238705, 50637, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:28:37.243888, 50638, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:28:37.243917, 50639, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:28:40.247939, 50640, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:28:40.247981, 50641, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:28:43.273905, 50642, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:28:43.273938, 50643, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:28:46.277437, 50644, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:28:46.277475, 50645, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:28:49.282144, 50646, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:28:49.282184, 50647, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:34:42.156865, 50682, TCP, stream_tcp, 33, C2S, 10.0.0.45:49376, 192.150.19.174:443, 1:38060:4, allow
07/25-18:34:43.756598, 50722, TCP, stream_tcp, 33, C2S, 10.0.0.45:49380, 192.150.19.174:443, 1:38060:4, allow
07/25-18:35:00.293373, 50728, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:35:00.293411, 50729, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:35:03.356071, 50730, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:35:03.356105, 50731, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:35:06.486879, 50732, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:35:06.486915, 50733, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:35:09.584457, 50734, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:35:09.584487, 50735, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:35:12.627262, 50736, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:35:12.627297, 50737, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:35:15.733539, 50739, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:35:15.733575, 50740, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:36:01.097911, 50898, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:36:01.097946, 50899, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:36:04.670598, 50900, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:36:04.670633, 50901, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:36:07.747752, 50910, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:36:07.747787, 50911, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:36:08.943398, 50942, TCP, stream_tcp, 33, C2S, 10.0.0.45:49390, 192.150.19.174:443, 1:38060:4, allow
07/25-18:36:10.534482, 50982, TCP, stream_tcp, 33, C2S, 10.0.0.45:49394, 192.150.19.174:443, 1:38060:4, allow
07/25-18:36:10.776882, 50987, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:36:10.776905, 50988, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:36:13.776265, 50990, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:36:13.776307, 50991, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:36:16.780095, 50992, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:36:16.780124, 50993, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:41:45.218222, 51008, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:41:45.218246, 51009, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:41:48.222782, 51010, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:41:48.222808, 51011, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:41:51.226836, 51012, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:41:51.226869, 51013, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:41:54.252495, 51014, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:41:54.252526, 51015, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:41:57.256371, 51016, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:41:57.256398, 51017, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:42:00.259704, 51018, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:42:00.259745, 51019, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:42:44.556441, 51020, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:42:44.556472, 51021, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:42:47.558835, 51022, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:42:47.558868, 51023, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:42:50.563927, 51024, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:42:50.563963, 51025, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:42:53.586601, 51026, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:42:53.586634, 51027, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:42:56.592623, 51028, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:42:56.592660, 51029, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:42:59.596568, 51030, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:42:59.596605, 51031, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:46:14.561973, 51066, TCP, stream_tcp, 33, C2S, 10.0.0.45:49399, 192.150.19.174:443, 1:38060:4, allow
07/25-18:46:16.137493, 51106, TCP, stream_tcp, 33, C2S, 10.0.0.45:49403, 192.150.19.174:443, 1:38060:4, allow
07/25-18:48:25.580524, 51112, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:48:25.580552, 51113, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:48:28.585235, 51114, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:48:28.585275, 51115, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:48:31.589385, 51116, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:48:31.589425, 51117, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:48:34.613048, 51118, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:48:34.613077, 51119, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:48:37.618887, 51120, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:48:37.618915, 51121, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:48:40.622865, 51122, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:48:40.622900, 51123, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:49:25.911877, 51124, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:49:25.911907, 51125, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:49:28.910587, 51126, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:49:28.910621, 51127, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:49:31.916646, 51128, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:49:31.916685, 51129, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:49:34.940961, 51130, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:49:34.940995, 51131, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:49:37.944511, 51132, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:49:37.944545, 51133, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:49:40.949108, 51134, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:49:40.949146, 51135, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:54:19.680483, 51136, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:54:19.680516, 51137, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:54:22.677364, 51138, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:54:22.677404, 51139, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:54:25.681961, 51140, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:54:25.681997, 51141, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:54:28.707653, 51142, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:54:28.707677, 51143, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:54:31.710261, 51144, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:54:31.710298, 51145, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:54:34.714470, 51146, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/25-18:54:34.714506, 51147, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
